lat,lng,country,target
-10.7296,38.7999,Tanzania,0
34.1259,-117.7153,United States,1
-10.83,-65.41,Bolivia,0
18.764,-69.257,Dominican Republic,0
28.2075,-82.4476,United States,1
45.1047,43.4344,Russia,0
70.767,97.5,Russia,0
42.2847,-71.3497,United States,1
40.0353,-83.1578,United States,1
33.0274,-85.0384,United States,1
-1.3496,-80.58,Ecuador,0
-20.3296,30.05,Zimbabwe,0
56.6736,66.2983,Russia,0
50.2091,38.0987,Russia,0
39.9649,-75.0563,United States,1
54.1504,-4.48,Isle Of Man,0
35.3525,-96.9647,United States,1
51.8219,68.3477,Kazakhstan,0
41.5656,-90.4764,United States,1
36.2411,-116.0176,United States,1
33.5209,-82.0985,United States,1
34.5771,-92.5715,United States,1
39.1466,-77.0715,United States,1
-17.9296,25.84,Zimbabwe,0
42.708,-73.9631,United States,1
26.0463,-80.2862,United States,1
36.0203,-86.5582,United States,1
10.0457,11.2131,Nigeria,0
46.8573,-96.9057,United States,1
-3.0996,114.35,Indonesia,0
6.467,12.6333,Cameroon,0
38.2251,-84.5481,United States,1
48.4337,-68.5167,Canada,0
58.3798,45.5094,Russia,0
0.7704,24.43,Congo (Kinshasa),0
38.5799,-90.6698,United States,1
32.4605,-86.4588,United States,1
5.1903,-74.75,Colombia,0
9.3504,14.9666,Chad,0
11.4204,-7.49,Mali,0
39.3723,-76.8024,United States,1
32.4522,71.4718,Pakistan,0
44.8247,-93.0596,United States,1
42.6466,-71.1651,United States,1
29.669,-95.0483,United States,1
32.4032,-96.8444,United States,1
40.0272,-83.0704,United States,1
39.7558,-121.6063,United States,1
43.3691,77.4438,Kazakhstan,0
7.0306,-75.5905,Colombia,0
-21.0335,55.7128,Reunion,0
40.0251,-82.8637,United States,1
47.7837,19.1332,Hungary,0
33.6696,-84.47,United States,1
45.1476,-122.8584,United States,1
33.3943,-84.5711,United States,1
35.654,-78.8403,United States,1
33.5905,-112.3271,United States,1
28.5403,-81.7296,United States,1
33.5619,-82.1351,United States,1
31.6135,-94.6528,United States,1
-8.7223,116.2923,Indonesia,0
32.4484,-97.7685,United States,1
-32.6,-62.68,Argentina,0
46.6424,142.7775,Russia,0
42.6,-71.3631,United States,1
35.0061,-80.5593,United States,1
43.1698,-78.6956,United States,1
34.45,68.8,Afghanistan,0
37.954,-122.0759,United States,1
48.4666,-81.3333,Canada,0
10.6854,-14.605,Guinea,0
42.5856,-73.8219,United States,1
4.5704,7.56,Nigeria,0
41.6933,-71.6611,United States,1
41.4728,-87.3197,United States,1
41.2465,-81.8198,United States,1
41.6834,-88.3372,United States,1
38.895,-121.0777,United States,1
51.1714,53.0349,Kazakhstan,0
-16.65,-68.3,Bolivia,0
41.1765,-81.4344,United States,1
28.0577,-82.5149,United States,1
57.7647,36.69,Russia,0
36.1991,-86.5114,United States,1
-35.446,-60.89,Argentina,0
41.0334,-80.6671,United States,1
41.6922,-72.5472,United States,1
26.7812,-80.0741,United States,1
48.2965,-122.6331,United States,1
38.9075,-94.6258,United States,1
39.2237,-121.0521,United States,1
53.2,-105.75,Canada,0
-34.65,-60.49,Argentina,0
35.4874,-79.1772,United States,1
41.9703,-71.4198,United States,1
38.688,-121.2208,United States,1
-8.4932,140.4018,Indonesia,0
40.9506,-90.3763,United States,1
40.7008,-99.0847,United States,1
44.2752,-105.4984,United States,1
35.2763,-93.1383,United States,1
62.2087,34.2887,Russia,0
37.4686,-122.1672,United States,1
34.0262,-84.6177,United States,1
41.6138,-70.9973,United States,1
41.1543,-73.9909,United States,1
41.3898,-73.7239,United States,1
34.1082,-117.809,United States,1
57.9948,31.3544,Russia,0
33.4518,-86.7438,United States,1
3.3404,20.87,Congo (Kinshasa),0
39.4115,-76.7913,United States,1
53.0049,78.6696,Russia,0
39.4453,-75.7166,United States,1
38.2902,-122.4598,United States,1
30.4174,-86.8907,United States,1
34.5815,-117.4397,United States,1
31.6384,-106.2601,United States,1
-2.6296,31.31,Tanzania,0
40.5393,-112.3082,United States,1
36.2039,-86.3475,United States,1
40.6137,-111.8144,United States,1
-18.37,26.5,Zimbabwe,0
6.4804,-74.42,Colombia,0
1.09,-77.6199,Colombia,0
38.6666,16.1,Italy,0
39.6194,-105.1341,United States,1
29.6898,-95.1151,United States,1
56.0663,60.2313,Russia,0
55.962,94.7028,Russia,0
47.706,8.633,Switzerland,0
19.376,-69.847,Dominican Republic,0
39.6776,-75.7573,United States,1
39.4286,-75.2281,United States,1
35.6657,-80.491,United States,1
40.9409,-72.7095,United States,1
3.8005,42.55,Somalia,0
40.8615,-124.0757,United States,1
57.1892,39.4043,Russia,0
42.1778,-71.0539,United States,1
28.3698,-81.3467,United States,1
33.7384,-84.7068,United States,1
41.7368,-88.0408,United States,1
-14.2896,-71.23,Peru,0
-36.3746,145.3914,Australia,0
39.801,-84.0094,United States,1
30.5203,-87.1904,United States,1
41.1101,-74.5886,United States,1
53.5891,34.3392,Russia,0
41.3099,-105.6085,United States,1
41.3851,-82.0194,United States,1
39.3893,-76.702,United States,1
47.2148,-122.546,United States,1
42.1292,-87.8353,United States,1
41.4782,-87.0507,United States,1
36.6827,-79.8636,United States,1
63.7548,34.3243,Russia,0
-11.52,-75.94,Peru,0
42.4456,-71.2307,United States,1
42.8888,-71.2804,United States,1
-24.1996,29.5,South Africa,0
43.1031,-76.1758,United States,1
40.1638,-111.6206,United States,1
47.7203,-116.9396,United States,1
40.2954,-74.7205,United States,1
46.734,-117.1669,United States,1
40.7837,-73.1945,United States,1
37.8248,65.1997,Turkmenistan,0
60.7687,46.2987,Russia,0
39.3571,-84.3023,United States,1
41.574,-85.8304,United States,1
33.2198,-86.8226,United States,1
-20.7239,139.49,Australia,0
-33.15,-59.34,Argentina,0
30.3984,-87.6648,United States,1
39.5769,-105.1138,United States,1
-28.1826,153.5466,Australia,0
-3.0196,16.92,Congo (Kinshasa),0
26.5333,86.7333,Nepal,0
11.8882,3.4467,Niger,0
26.4277,-81.7951,United States,1
34.4917,-84.9391,United States,1
46.8,61.6666,Kazakhstan,0
42.0862,-71.4113,United States,1
39.4768,-80.1491,United States,1
26.7,0.1666,Algeria,0
13.9,-4.55,Mali,0
26.7337,33.9333,Egypt,0
47.0473,142.0624,Russia,0
45.2571,-93.3265,United States,1
43.1827,-89.2357,United States,1
39.6956,-86.3708,United States,1
32.4013,-104.2388,United States,1
24.5637,-81.7768,United States,1
41.2443,-85.8478,United States,1
58.6589,52.1592,Russia,0
48.0029,-122.096,United States,1
42.0061,-87.9929,United States,1
32.8837,-105.9624,United States,1
40.5677,-89.6263,United States,1
41.9193,-88.311,United States,1
31.1192,-97.914,United States,1
-35.3546,149.2113,Australia,0
35.6308,-117.6621,United States,1
41.3773,-83.6501,United States,1
29.0224,-81.2873,United States,1
38.1338,85.5333,China,0
34.1208,-117.7702,United States,1
45.1834,55.1,Kazakhstan,0
59.0162,54.633,Russia,0
40.3239,-80.0364,United States,1
-37.6895,144.57,Australia,0
40.7839,-81.5256,United States,1
-30.65,24,South Africa,0
38.99,-84.6471,United States,1
41.4524,-81.9295,United States,1
28.1205,-82.6868,United States,1
40.3137,-112.0114,United States,1
34.3609,-89.5286,United States,1
26.3218,-80.2533,United States,1
56.0337,14.1333,Sweden,0
43.226,-75.491,United States,1
33.4608,-88.8297,United States,1
35.1195,-80.7101,United States,1
39.4041,-76.9529,United States,1
12.177,-0.356,Burkina Faso,0
30.5666,2.8833,Algeria,0
26.0593,-80.1638,United States,1
43.3789,-124.233,United States,1
43.0196,-78.6375,United States,1
40.8696,-73.0808,United States,1
-10.6996,-77.8,Peru,0
30.0972,-81.6176,United States,1
32.9545,-97.1503,United States,1
40.3563,-74.6693,United States,1
10.5318,-71.5039,Venezuela,0
9.167,35.8333,Ethiopia,0
41.0291,-111.9455,United States,1
40.9107,-81.1189,United States,1
37.2043,-77.3913,United States,1
41.415,-81.919,United States,1
33.5088,-88.4097,United States,1
44.2631,-121.1798,United States,1
36.8383,-87.4779,United States,1
39.3393,-82.9937,United States,1
-6.2666,-57.65,Brazil,0
47.0666,51.8666,Kazakhstan,0
-39.28,-72.23,Chile,0
-32.26,148.5973,Australia,0
40.028,-74.8882,United States,1
34.1026,-84.5085,United States,1
36.5888,37.0441,Syria,0
-27.083,152.95,Australia,0
55.3573,78.3519,Russia,0
39.2394,-94.4191,United States,1
41.489,-73.0518,United States,1
-28.8167,153.2931,Australia,0
29.8871,-90.1126,United States,1
58.8691,57.5887,Russia,0
42.3167,59.1667,Turkmenistan,0
42.2692,-88.0101,United States,1
41.103,-112.0237,United States,1
-35.96,-72.32,Chile,0
33.5998,-117.1069,United States,1
44.7544,-93.3631,United States,1
43.1664,-76.0661,United States,1
54.3491,41.9087,Russia,0
33.592,-117.6992,United States,1
64.7721,20.95,Sweden,0
39.7727,-105.1028,United States,1
2.7837,44.0833,Somalia,0
39.5544,-76.3733,United States,1
38.7308,-120.7978,United States,1
33.0874,-83.2414,United States,1
41.5915,-70.5914,United States,1
-16.0995,46.6333,Madagascar,0
33.385,-91.0514,United States,1
47.3914,-122.3154,United States,1
33.9461,-116.8991,United States,1
42.9338,-76.5685,United States,1
33.3693,-117.2258,United States,1
34.436,-119.8595,United States,1
42.6832,-71.301,United States,1
33.7393,-84.1644,United States,1
22.0974,106.7567,China,0
10.3305,-84.44,Costa Rica,0
-53.7914,-67.699,Argentina,0
33.4928,-80.8671,United States,1
34.8509,-92.2029,United States,1
31.0572,-97.6445,United States,1
-8.4196,20.74,Angola,0
42.1629,-88.3158,United States,1
40.8166,-81.9334,United States,1
45.0681,-93.3162,United States,1
30.1356,-81.7674,United States,1
-2.9396,12.72,Congo (Brazzaville),0
37.2684,-122.0263,United States,1
38.3551,-104.7266,United States,1
34.9315,-82.2316,United States,1
28.5987,-81.3438,United States,1
31.3624,-110.9336,United States,1
7.24,-70.74,Venezuela,0
-7.81,-78.0499,Peru,0
59.7602,60.0098,Russia,0
43.299,-70.9787,United States,1
42.3708,-87.9392,United States,1
37.3685,-122.0966,United States,1
37.2302,-121.956,United States,1
33.5304,-81.727,United States,1
41.7373,-86.135,United States,1
41.4458,-71.5441,United States,1
40.6599,-111.8226,United States,1
20.8715,-156.4603,United States,1
38.6504,-121.2497,United States,1
51.4191,57.5787,Russia,0
42.612,-71.2278,United States,1
-22.5596,27.13,Botswana,0
-29.1796,-58.08,Argentina,0
32.4911,-114.7089,United States,1
41.8434,-90.2409,United States,1
45.902,-112.6571,United States,1
-13.6829,48.45,Madagascar,0
41.349,-89.1368,United States,1
-37.48,-73.34,Chile,0
34.8661,-117.0472,United States,1
41.687,-72.7308,United States,1
37.8904,-84.5668,United States,1
13.5504,-7.45,Mali,0
38.7809,-77.1839,United States,1
39.8157,-75.1181,United States,1
30.3151,-90.9571,United States,1
47.0979,-122.4233,United States,1
-23.8533,151.2467,Australia,0
35.5131,-78.3495,United States,1
43.0457,-78.8659,United States,1
32.7317,-116.9766,United States,1
40.6515,-74.3433,United States,1
42.2814,-71.2411,United States,1
38.912,-77.5132,United States,1
50.3886,116.5186,Russia,0
35.4827,-120.6858,United States,1
10.905,-13.043,Guinea,0
41.3138,-81.7452,United States,1
33.4361,-93.996,United States,1
32.6621,-85.3772,United States,1
-5.81,-46.15,Brazil,0
37.9754,-100.8528,United States,1
34.0334,-117.8593,United States,1
38.595,-90.5501,United States,1
39.405,-76.5236,United States,1
42.626,-70.6897,United States,1
42.6713,-71.0865,United States,1
-7.7296,38.95,Tanzania,0
-1.5655,13.2,Gabon,0
-25.41,-57.28,Paraguay,0
30.0398,-99.1319,United States,1
40.6333,-80.5677,United States,1
12.064,-1.334,Burkina Faso,0
61.1013,28.9177,Russia,0
39.3444,-76.7668,United States,1
41.0896,108.2722,China,0
-27.5833,-60.7167,Argentina,0
42.5073,-83.1034,United States,1
-8.7151,115.1841,Indonesia,0
34.8668,-120.4269,United States,1
-9.44,-78.21,Peru,0
16.9004,-0.35,Mali,0
-15.7895,20.36,Angola,0
44.0509,-91.6689,United States,1
40.7855,-74.3291,United States,1
41.009,-76.8506,United States,1
-38.38,142.47,Australia,0
39.3269,-82.0987,United States,1
-42.4808,-73.7623,Chile,0
-37.5696,144.71,Australia,0
41.149,-81.361,United States,1
41.5101,-87.6347,United States,1
38.9393,-119.9828,United States,1
33.9525,-83.9928,United States,1
43.8222,-111.7924,United States,1
42.3172,-87.8596,United States,1
-6.0496,26.91,Congo (Kinshasa),0
44.167,66.75,Kazakhstan,0
38.6888,-104.6829,United States,1
33.7436,45.5464,Iraq,0
42.1823,-87.8105,United States,1
48.9699,140.2749,Russia,0
39.1463,-123.2105,United States,1
37.0816,-84.6089,United States,1
41.4141,-87.3456,United States,1
30.0049,-91.8202,United States,1
-32.56,-53.37,Brazil,0
40.3448,-111.9153,United States,1
67.6091,33.6687,Russia,0
40.3793,-111.7951,United States,1
41.0864,-112.0697,United States,1
42.8869,-73.9925,United States,1
42.9859,-89.4255,United States,1
42.0279,-87.81,United States,1
34.0053,-84.1491,United States,1
33.8842,-84.3008,United States,1
42.8133,-74.0129,United States,1
37.3543,-120.5981,United States,1
39.845,-74.955,United States,1
-15.2196,-59.35,Brazil,0
63.5948,53.8943,Russia,0
41.5567,-73.7824,United States,1
41.5114,-72.9036,United States,1
38.5976,-89.9156,United States,1
43.4244,-70.7573,United States,1
40.1563,-104.9495,United States,1
29.564,-98.2125,United States,1
38.9944,-94.4641,United States,1
3.85,-54.2333,Suriname,0
34.7847,-86.951,United States,1
35.4731,-80.8822,United States,1
-5.9995,-40.31,Brazil,0
28.0875,-82.4791,United States,1
41.8364,-72.4606,United States,1
55.0704,10.6167,Denmark,0
30.0988,-81.7124,United States,1
41.8274,-71.5201,United States,1
42.8644,-76.9827,United States,1
47.4445,-122.2986,United States,1
42.1861,-71.1948,United States,1
33.5253,-84.2294,United States,1
6.4603,-71.74,Colombia,0
35.9638,-84.2938,United States,1
46.9757,-123.8095,United States,1
42.2047,-83.2057,United States,1
12.729,-3.86,Burkina Faso,0
34.6312,-79.0186,United States,1
41.871,-72.6736,United States,1
41.9699,-71.3345,United States,1
-8.1796,-76.52,Peru,0
40.8662,-74.7426,United States,1
44.6951,-73.4563,United States,1
41.2984,-72.8577,United States,1
42.3043,-71.2855,United States,1
30.5593,-91.0369,United States,1
29.7041,-91.192,United States,1
42.7902,-71.2203,United States,1
42.1913,-88.3478,United States,1
45.8322,-119.286,United States,1
45.3075,-122.9601,United States,1
35.6938,-78.6199,United States,1
42.0657,-72.6526,United States,1
40.8072,-91.1247,United States,1
-21.4396,-65.72,Bolivia,0
35.7469,-83.9787,United States,1
38.7295,-90.1263,United States,1
43.0845,-77.7541,United States,1
41.6986,-71.5156,United States,1
42.1253,-72.6503,United States,1
39.4067,-76.4781,United States,1
37.8397,-87.5798,United States,1
43.1514,-77.713,United States,1
42.9974,-83.6175,United States,1
36.5922,-121.8807,United States,1
41.487,-87.4444,United States,1
42.1565,-71.5188,United States,1
32.2387,-101.4802,United States,1
15.549,37.8867,Eritrea,0
42.3266,-72.6745,United States,1
53.7273,78.0219,Russia,0
41.0233,-73.7192,United States,1
41.4853,-74.3941,United States,1
34.8807,-92.1302,United States,1
36.4667,-94.2707,United States,1
53.0474,60.6819,Russia,0
38.5018,-90.3149,United States,1
56.5762,104.1227,Russia,0
-11.83,31.46,Zambia,0
39.8564,-74.2624,United States,1
41.0932,-80.7405,United States,1
58.3041,48.3137,Russia,0
28.6625,-81.3218,United States,1
40.8617,-76.7874,United States,1
-2.8896,-40.12,Brazil,0
38.0704,-122.1541,United States,1
42.1192,-71.1019,United States,1
-6.4,-38.85,Brazil,0
45.9273,133.7223,Russia,0
40.2897,-74.6267,United States,1
39.0144,-76.68,United States,1
44.3928,-89.8265,United States,1
49.9032,57.335,Kazakhstan,0
45.4646,-98.468,United States,1
40.7094,-112.0828,United States,1
41.5139,-87.2729,United States,1
42.0492,-76.026,United States,1
8.154,99.7286,Thailand,0
30.0731,-90.4758,United States,1
41.6484,-87.4536,United States,1
-21.0496,31.66,Zimbabwe,0
25.5396,-80.3971,United States,1
32.6616,-114.3973,United States,1
32.5329,-92.6361,United States,1
49.4731,57.4449,Kazakhstan,0
32.1457,-111.0479,United States,1
57.4902,60.2148,Russia,0
41.2841,-72.7981,United States,1
44.9877,-92.9641,United States,1
-18.42,-66.64,Bolivia,0
41.8667,-88.0629,United States,1
46.239,7.354,Switzerland,0
42.4681,-71.0145,United States,1
10.325,-3.174,Burkina Faso,0
-41.87,-73.83,Chile,0
52.4918,82.7777,Russia,0
26.6919,-80.6672,United States,1
37.9819,-120.3828,United States,1
41.5648,-87.5462,United States,1
-4.5796,15.18,Congo (Kinshasa),0
-20.05,-63.52,Bolivia,0
34.2466,-84.4901,United States,1
39.3903,-75.0561,United States,1
-11.3196,40.35,Mozambique,0
35.5961,-78.7807,United States,1
43.0491,-74.3465,United States,1
0.0504,-78.16,Ecuador,0
58.3004,82.9954,Russia,0
-2.1595,16.24,Congo (Kinshasa),0
45.0841,-93.2595,United States,1
41.8806,-80.7984,United States,1
41.4199,-81.6038,United States,1
8.5337,34.8,Ethiopia,0
41.1428,-73.3475,United States,1
-33.52,-53.37,Brazil,0
29.5891,-97.9661,United States,1
63.318,18.7167,Sweden,0
40.2105,-74.0538,United States,1
40.4262,-79.7605,United States,1
-23.701,133.88,Australia,0
37.761,-100.0182,United States,1
41.7997,-89.6952,United States,1
-21.2167,48.3333,Madagascar,0
41.6055,-87.7527,United States,1
40.2606,-74.5295,United States,1
40.7623,-73.3219,United States,1
38.5789,-90.4203,United States,1
40.8035,-73.337,United States,1
38.951,-84.5492,United States,1
42.9577,-85.4895,United States,1
38.4744,-121.319,United States,1
36.6992,-119.5576,United States,1
38.2693,-121.3,United States,1
43.3621,-73.6753,United States,1
51.8765,44.9961,Russia,0
38.5418,-122.8086,United States,1
41.4396,-96.4879,United States,1
42.2412,-71.0844,United States,1
42.574,-70.9494,United States,1
35.2748,-77.5937,United States,1
8.28,-7.684,Côte D’Ivoire,0
40.8709,-73.6287,United States,1
39.1552,-76.5537,United States,1
45.3772,-122.7746,United States,1
28.3201,-80.732,United States,1
41.7676,109.9711,China,0
41.4744,-81.5496,United States,1
51.1603,54.9999,Russia,0
42.077,-87.7282,United States,1
38.2048,-85.5701,United States,1
9.5358,-75.572,Colombia,0
41.6043,-73.4213,United States,1
38.4429,-105.2204,United States,1
32.3173,-90.8868,United States,1
61.8666,28.8833,Finland,0
45.8572,-122.8163,United States,1
-28.7666,114.6,Australia,0
40.5024,-79.7496,United States,1
47.8363,59.6141,Kazakhstan,0
41.68,125.75,China,0
45.298,-93.7984,United States,1
42.16,-88.433,United States,1
-44.3972,171.2425,New Zealand,0
40.7949,-72.8743,United States,1
41.896,-88.2252,United States,1
35.2418,-91.7351,United States,1
50.6316,81.905,Kazakhstan,0
42.2595,-83.2107,United States,1
53.1496,140.73,Russia,0
8.28,-82.87,Panama,0
39.2133,-94.5592,United States,1
-10.8173,-55.4506,Brazil,0
44.5441,-69.6624,United States,1
40.7097,-73.2971,United States,1
-5.6295,32.77,Tanzania,0
34.9512,-90.0501,United States,1
39.0603,-76.8456,United States,1
38.7781,-75.1454,United States,1
41.3502,-72.1023,United States,1
56.9931,86.1627,Russia,0
3.6604,18.62,Congo (Kinshasa),0
40.9455,-74.0712,United States,1
40.6761,-74.5678,United States,1
42.0328,-97.4209,United States,1
39.7049,-74.2643,United States,1
40.252,-74.0392,United States,1
30.658,-81.4504,United States,1
-37.4666,-61.9166,Argentina,0
53.75,127.2666,Russia,0
-33.3443,115.6502,Australia,0
38.7188,-90.475,United States,1
27.9971,-82.3653,United States,1
56.8982,74.3782,Russia,0
-9.17,-60.64,Brazil,0
35.2904,-81.5451,United States,1
-11.5596,-77.27,Peru,0
47.0407,-122.2757,United States,1
35.5938,-119.3671,United States,1
42.3388,-88.2931,United States,1
41.59,-73.8918,United States,1
38.3681,26.1358,Greece,0
11.094,-2.098,Burkina Faso,0
36.0556,-90.5148,United States,1
35.5201,-97.7638,United States,1
42.5035,-71.0656,United States,1
13.8004,-10.82,Mali,0
34.6816,-82.9609,United States,1
39.2187,-76.7684,United States,1
41.4742,-74.1089,United States,1
45.0842,-93.1358,United States,1
42.6004,-76.1784,United States,1
33.9253,-117.55,United States,1
41.1062,-74.3913,United States,1
35.1781,-80.6532,United States,1
35.9454,-95.8773,United States,1
41.5951,-109.2237,United States,1
39.999,-86.2921,United States,1
45.3669,-122.6399,United States,1
52.0148,48.7944,Russia,0
-3.2096,-45,Brazil,0
32.8913,-97.1486,United States,1
39.7525,-77.5822,United States,1
-32.46,-71.24,Chile,0
38.6156,-90.1304,United States,1
35.7838,-80.8711,United States,1
42.3244,-83.3412,United States,1
37.6549,-77.6201,United States,1
35.8813,-80.0807,United States,1
42.0341,-92.9067,United States,1
45.2617,-93.4494,United States,1
-4.2096,33.18,Tanzania,0
41.0816,-74.1856,United States,1
31.5437,-91.3867,United States,1
41.5097,-87.97,United States,1
41.8479,-88.3109,United States,1
39.6829,-83.9413,United States,1
44.8164,-93.6092,United States,1
53.5739,142.9479,Russia,0
54.9459,58.7959,Russia,0
32.273,-90.0918,United States,1
42.7129,-87.8875,United States,1
28.0437,-82.3774,United States,1
58.4847,41.5244,Russia,0
29.387,-95.2936,United States,1
32.9783,-115.5288,United States,1
31.1345,-97.7797,United States,1
29.0249,-80.965,United States,1
35.8366,-78.8348,United States,1
-22.2096,29.99,Zimbabwe,0
43.1487,-93.1998,United States,1
-35.0169,117.8916,Australia,0
37.8919,-122.1189,United States,1
43.6353,-72.2531,United States,1
37.1325,-113.4893,United States,1
44.7251,-93.4409,United States,1
38.7042,-93.2351,United States,1
41.7013,-72.6703,United States,1
33.3709,-86.9713,United States,1
36.296,-119.7983,United States,1
-31.6296,-71.17,Chile,0
41.4195,-91.068,United States,1
-17.55,-65.84,Bolivia,0
30.1689,-81.8337,United States,1
48.1814,-103.6364,United States,1
-37.2015,174.9033,New Zealand,0
61.0674,42.0974,Russia,0
-40.29,-73.09,Chile,0
14.7318,0.9195,Niger,0
42.234,-87.9607,United States,1
29.6994,-98.4838,United States,1
39.346,-76.7307,United States,1
46.6941,-92.0823,United States,1
41.1358,-81.8694,United States,1
49.6833,5.8167,Belgium,0
41.5687,-71.4629,United States,1
46.1171,-70.6667,Canada,0
40.7832,-73.4732,United States,1
34.9764,-92.0273,United States,1
28.3255,-82.6834,United States,1
41.0094,-81.6037,United States,1
40.7944,-73.0707,United States,1
41.8826,72.9372,Kyrgyzstan,0
31.4337,12.9833,Libya,0
42.5022,-71.2027,United States,1
43.7223,-116.3861,United States,1
18.333,-65.6592,Puerto Rico,0
31.6956,-89.1448,United States,1
36.1242,-115.3324,United States,1
47.5293,-121.8412,United States,1
46.544,-87.4082,United States,1
-4.5496,136.89,Indonesia,0
40.1674,-74.0974,United States,1
41.7892,-72.2287,United States,1
12.077,1.796,Burkina Faso,0
38.0017,-84.1908,United States,1
28.073,-82.5628,United States,1
33.6689,-95.5462,United States,1
44.167,-88.4763,United States,1
32.9726,-96.5793,United States,1
40.8434,-74.5818,United States,1
36.0041,-106.0669,United States,1
39.8329,-86.3824,United States,1
45.0655,-93.015,United States,1
30.1901,-82.6471,United States,1
40.0435,-84.2189,United States,1
37.2864,-80.0555,United States,1
39.421,-76.2968,United States,1
27.2414,-80.8298,United States,1
51.0174,45.6974,Russia,0
42.3103,-88.4357,United States,1
41.8353,-72.5733,United States,1
55.634,109.313,Russia,0
11.4232,4.517,Nigeria,0
31.8388,-102.4996,United States,1
42.5351,-71.1056,United States,1
47.3659,-122.0368,United States,1
40.9483,-81.4757,United States,1
18.4666,-71.4166,Dominican Republic,0
40.9821,-74.1128,United States,1
26.4253,-81.4251,United States,1
50.3161,-66.36,Canada,0
41.8684,-103.6619,United States,1
39.3345,-76.4318,United States,1
42.114,-70.715,United States,1
32.4738,-90.13,United States,1
43.0503,-76.0712,United States,1
41.7288,-72.8407,United States,1
60.7253,114.947,Russia,0
44.0914,-93.2304,United States,1
46.7307,-116.9986,United States,1
42.8547,-71.5188,United States,1
44.8544,-93.5621,United States,1
38.0064,-122.2564,United States,1
37.2254,-80.0073,United States,1
36.2111,-81.6668,United States,1
-16.5296,28.8,Zimbabwe,0
11.44,-11.67,Guinea,0
43.6309,-70.2895,United States,1
35.3339,-81.8702,United States,1
33.4617,-86.8092,United States,1
41.5904,-88.0293,United States,1
33.7581,-117.4677,United States,1
-16.3696,-60.96,Bolivia,0
56.765,105.76,Russia,0
26.5333,-78.7,"Bahamas, The",0
42.2466,-71.1777,United States,1
30.5374,-97.5516,United States,1
36.3143,-95.6101,United States,1
28.4417,-81.6145,United States,1
33.7644,-117.7945,United States,1
32.7194,-96.6151,United States,1
56.2235,32.7731,Russia,0
28.1493,-82.7623,United States,1
40.4679,-104.9211,United States,1
43.6722,-92.9761,United States,1
38.7931,-90.39,United States,1
27.5095,-97.861,United States,1
-40.9034,174.9989,New Zealand,0
47.5625,-122.2265,United States,1
32.4718,-96.9877,United States,1
34.7247,-80.7802,United States,1
-16.55,35.1332,Malawi,0
41.3065,-73.5023,United States,1
-36.33,-57.69,Argentina,0
42.2544,-88.8649,United States,1
27.7883,-80.4815,United States,1
38.8802,-94.5227,United States,1
32.354,-90.3403,United States,1
-34.4096,19.2299,South Africa,0
55.2219,75.9665,Russia,0
57.8722,34.0518,Russia,0
51.6303,73.1049,Kazakhstan,0
-32.61,-60.18,Argentina,0
-25.2887,152.8409,Australia,0
42.8796,-71.3873,United States,1
39.7836,-84.1219,United States,1
33.2589,-87.5985,United States,1
39.4931,-86.0542,United States,1
33.6693,-112.3575,United States,1
39.5879,-105.0694,United States,1
30.528,-92.0851,United States,1
44.4313,-88.0793,United States,1
-17.78,15.77,Namibia,0
-16.8196,29.68,Zimbabwe,0
45.1702,-93.3903,United States,1
34.1234,-116.4216,United States,1
42.7986,-87.8762,United States,1
33.1116,-96.1099,United States,1
42.886,-88.1291,United States,1
42.2113,-83.1558,United States,1
38.7922,-89.9881,United States,1
42.1465,-71.2555,United States,1
35.8873,-83.5678,United States,1
-41.33,-72.99,Chile,0
40.7056,-111.8986,United States,1
41.4803,-71.3205,United States,1
42.6416,-84.5307,United States,1
41.6076,-87.6521,United States,1
6.4603,-73.27,Colombia,0
32.9302,-80.0031,United States,1
29.8761,-98.2611,United States,1
35.1531,-90.1995,United States,1
42.7639,-71.4072,United States,1
36.7235,-97.0679,United States,1
41.7102,-72.1671,United States,1
42.9858,-85.7442,United States,1
14.0762,5.9586,Niger,0
38.8868,-77.4453,United States,1
-34.88,-61.5399,Argentina,0
40.5083,-74.501,United States,1
-22.8166,47.8332,Madagascar,0
41.7948,-87.9742,United States,1
33.4399,-84.1508,United States,1
44.0259,-116.976,United States,1
25.622,-80.3222,United States,1
38.6769,-90.0059,United States,1
-3.2796,30.96,Tanzania,0
42.6749,-88.2724,United States,1
36.651,-93.2634,United States,1
55.2802,85.6108,Russia,0
-35.43,-60.18,Argentina,0
38.4028,-96.1924,United States,1
41.6044,-87.9497,United States,1
42.7401,-84.6353,United States,1
33.6073,-111.7398,United States,1
38.6881,-76.5448,United States,1
-38.2395,-72.34,Chile,0
27.1736,-80.2861,United States,1
26.1298,-97.644,United States,1
47.6439,-122.5434,United States,1
3.04,29.53,Congo (Kinshasa),0
39.1286,-76.8476,United States,1
45.3314,-93.567,United States,1
43.1621,-86.2519,United States,1
-22.09,-70.19,Chile,0
42.2935,-83.3148,United States,1
40.5748,-74.4153,United States,1
29.5357,-95.4693,United States,1
58.603,125.3894,Russia,0
32.664,-117.16,United States,1
42.2892,-89.6348,United States,1
-5.4699,122.6163,Indonesia,0
44.3022,-96.7859,United States,1
40.5963,-98.3914,United States,1
36.1065,-80.0847,United States,1
